index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
5778	main-captions	MSRvid	2012test	177	none	none	A man is crying.	A woman is dancing.	0.6
1440	main-captions	images	2014	655	none	none	A bird is flapping its wings in the water.	A black swan flapping its wings on the water.	3.6
6204	main-captions	images	2015	878	none	none	A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.	a dog with a Frisbee in its mouth, jumps over a man.	3.0
6251	main-captions	track5.en-en	2017	7	none	none	The sky has very little to no clouds.	This Lady might be ready for Rock Climbing, or just watching the Clouds, above.	0.4
385	main-captions	MSRvid	2012test	585	none	none	A woman is lying on a blanket on a rock and reading a book.	A woman seated is singing a song and playing the guitar too.	1.2
469	main-captions	MSRvid	2012test	707	none	none	The man sat in his chair and stared.	The little girl is putting her hair into a pony tail.	0.0
764	main-captions	MSRvid	2012train	386	none	none	American flag is waving.	A American flag is blowing in the wind.	4.2
5817	main-captions	MSRvid	2012test	405	none	none	A plane rides on a road.	An airplane moves along a runway.	2.812
1494	main-captions	images	2014	743	none	none	A small cat laying on a wooden beam looking up at the camera.	The small dog is wearing a sweater and looking up at the camera.	0.8
6026	main-captions	images	2014	166	none	none	Two women posing with a baby.	Two smiling women holding a baby.	4.0
1816	main-captions	images	2015	964	none	none	A bird sits in a tree.	A bird sits in a leafless tree.	3.8
1705	main-captions	images	2015	613	none	none	Three children playing with hay outdoors, throwing some at camera lens.	Three young children play in the hay, throwing some at the camera.	4.8
1768	main-captions	images	2015	819	none	none	A man is standing on top of a rock or mountain watching the sun set.	A man standing in the mountains watching a sunset.	4.8
608	main-captions	MSRvid	2012train	165	none	none	The woman is slicing herbs.	The man is slicing bread.	1.6
64	main-captions	MSRvid	2012test	94	none	none	A man is riding a motorcycle.	A man is riding a horse.	1.4
47	main-captions	MSRvid	2012test	70	none	none	A man is cutting up a potato.	A man is cutting up carrots.	2.375
1720	main-captions	images	2015	669	none	none	Two white dogs walking in the snow.	A tan dog with a black collar barking in the snow.	2.0
571	main-captions	MSRvid	2012train	113	none	none	Two men are fighting in a cow pasture.	Two men are fighting in a cattle pen.	4.0
1817	main-captions	images	2015	965	none	none	A brown dog chews on an orange ball.	A dog has an orange ball in its mouth.	4.0
6338	main-captions	track5.en-en	2017	173	none	none	Friends walk into a building	a man walks along walkway to the store	0.4
1299	main-captions	images	2014	439	none	none	A large black bird is sitting in the water.	The birds are swimming in the water.	2.6
1448	main-captions	images	2014	674	none	none	A small bird eating from the feeder.	Bird eating from a bird feeder.	4.25
669	main-captions	MSRvid	2012train	252	none	none	A woman is adding ingredients to a bowl.	A woman is cracking three eggs into a bowl.	1.75
343	main-captions	MSRvid	2012test	512	none	none	A woman is dancing with other women.	A woman is shredding chicken.	0.4
455	main-captions	MSRvid	2012test	688	none	none	A woman is speaking in sign language.	A woman spices some seafood.	0.643
336	main-captions	MSRvid	2012test	501	none	none	A man is playing a guitar.	A woman is cutting vegetable.	0.0
5823	main-captions	MSRvid	2012test	434	none	none	The woman is dicing onions.	A woman is dancing in railway station.	0.4
1030	main-captions	images	2014	46	none	none	Three young women standing in a room together.	Two Indian women with two Indian girls near the water.	0.4
638	main-captions	MSRvid	2012train	210	none	none	A kid is playing an instrument.	A young boy is playing a wind instrument.	3.8
789	main-captions	MSRvid	2012train	432	none	none	A girl is playing the piano.	A little girl is playing a grand piano on stage.	3.333
1872	main-captions	images	2015	1146	none	none	A black dog walking through water.	Two black dogs walking through the snow.	2.4
1130	main-captions	images	2014	189	none	none	A field of black faced sheep.	A black faced sheep.	2.8
45	main-captions	MSRvid	2012test	68	none	none	A man is playing the piano.	A woman is playing the violin.	1.0
685	main-captions	MSRvid	2012train	272	none	none	A woman is writing a letter.	A woman is sitting at a desk.	1.667
1374	main-captions	images	2014	555	none	none	A lone cow sits in the cold of the yard.	a black and white cow standing in the field.	1.8
699	main-captions	MSRvid	2012train	293	none	none	A woman is dancing in the rain.	A woman is adding oil to a dish.	0.25
724	main-captions	MSRvid	2012train	328	none	none	A man is playing piano.	A man is laying on the ground.	0.75
514	main-captions	MSRvid	2012train	38	none	none	A man is playing a keyboard.	A man plays a keyboard.	5.0
1166	main-captions	images	2014	241	none	none	A train sitting on the tracks near a field.	A train traveling down the tracks.	2.2
6255	main-captions	track5.en-en	2017	11	none	none	These cooks in the white are busy in the kitchen making dinner for their customers.	The women are preparing dinner in their kitchen.	3.0
1631	main-captions	images	2015	399	none	none	Two women contestants are walking their dogs in a dog show.	Two women walk there dogs at a dog show.	4.8
613	main-captions	MSRvid	2012train	172	none	none	A boy whacks a man with a sword.	A boy spanks a man with a plastic sword.	3.333
782	main-captions	MSRvid	2012train	421	none	none	The girl is riding the horse.	The girl is spraying the plants with water.	0.2
1574	main-captions	images	2015	235	none	none	A man sits with fishing poles near a body of water.	A man sits on a rock next to a folding deck chair and a fishing pole.	3.4
1351	main-captions	images	2014	516	none	none	Train in a station.	Trains inside an indoor station.	3.8
1628	main-captions	images	2015	393	none	none	A group of people are standing by a window watching something.	A group of people stand and wait to see something.	3.4
960	main-captions	MSRvid	2012train	688	none	none	A woman cuts up a vegetable.	A woman is slicing egg plant.	2.25
236	main-captions	MSRvid	2012test	350	none	none	A woman is frying something.	A woman is riding a horse.	0.6
1594	main-captions	images	2015	288	none	none	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.	4.0
795	main-captions	MSRvid	2012train	443	none	none	A man is slicing a carrot by a machine.	A man is climbing a rope.	0.4
5775	main-captions	MSRvid	2012test	153	none	none	A man is lifting weights in a garage.	A man is lifting weights.	4.25
6100	main-captions	images	2014	666	none	none	Black bird sitting on a concrete slab.	Black bird standing on concrete.	4.0
1845	main-captions	images	2015	1063	none	none	The young man is skateboarding at a skate park.	a boy in a blue T shirt is airborne on a skateboard in a skate park.	3.8
639	main-captions	MSRvid	2012train	211	none	none	Someone slices a bottle with a sword.	A man breaks a bottle with a sword.	4.0
1044	main-captions	images	2014	63	none	none	a woman with a big necklace.	A young woman with a black top and a necklace.	3.4
989	main-captions	MSRvid	2012train	730	none	none	A girl is playing a guitar.	A boy is playing a key-board between the people.	1.0
190	main-captions	MSRvid	2012test	282	none	none	A girl is communicating with sign language.	A young girl is using sign language.	3.941
1182	main-captions	images	2014	265	none	none	A man poses in front of a large fountain with a statue on top.	Man with blue shirt standing in front of a fountain.	2.8
1138	main-captions	images	2014	201	none	none	A women sitting in a chair at Christmas holding make up.	A train sitting on the tracks in a train yard.	0.0
5826	main-captions	MSRvid	2012test	453	none	none	A turtle walks over the ground.	A large turtle crawls in the grass.	3.75
1042	main-captions	images	2014	61	none	none	The skinny cows are standing on the grass.	The white ducks are standing on the ground.	0.6
1422	main-captions	images	2014	628	none	none	Two women are sitting in a cafe.	Two men catching a fish in a swamp.	0.0
1028	main-captions	images	2014	43	none	none	A school bus is driving uphill on a rural road.	A race care driving along a dirt road.	1.0
1187	main-captions	images	2014	274	none	none	Room with several computer monitors.	A room with four computer monitors in a row.	4.0
1019	main-captions	images	2014	28	none	none	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.	0.6
120	main-captions	MSRvid	2012test	178	none	none	A woman is dancing.	A man is eating.	0.143
33	main-captions	MSRvid	2012test	52	none	none	A man is slicing a bun.	A man is slicing an onion.	2.4
6351	main-captions	track5.en-en	2017	206	none	none	A man doing a jumping bike trick surrounded by trees.	A boy riding a green trick bike over some steps outdoors.	3.0
381	main-captions	MSRvid	2012test	581	none	none	The military officer barked at the recruits.	An officer is talking to recruits.	2.5
464	main-captions	MSRvid	2012test	699	none	none	The lady sliced a tomatoe.	Someone is cutting a tomato.	4.0
59	main-captions	MSRvid	2012test	86	none	none	A man is eating a banana by a tree.	A man is eating a banana.	4.0
1336	main-captions	images	2014	493	none	none	A bay foal is walking next to its mother in a grassy field.	Close-up of young horse walking next to a larger horse.	2.6
271	main-captions	MSRvid	2012test	403	none	none	The man is shooting an automatic rifle.	A man is shooting a gun.	3.8
5861	main-captions	MSRvid	2012test	644	none	none	A ballet dancer is performing on stage.	The beaver is being petted.	0.0
1565	main-captions	images	2015	223	none	none	A white and black dog is jumping into a pool.	A woman in a black apron is standing in front of a mirror.	0.0
1571	main-captions	images	2015	232	none	none	a boy jumps into the blue pool water.	The young boy is jumping into the pool on his belly.	3.4
6304	main-captions	track5.en-en	2017	113	none	none	Many guards are standing in front of the starting line of a race.	Two men in business dress are standing by the side of a road.	0.4
766	main-captions	MSRvid	2012train	391	none	none	A woman is slicing a lemon.	A man is showing a bread.	0.25
564	main-captions	MSRvid	2012train	103	none	none	A small kitten is playing a ball.	A kitten is playing with a ball.	4.4
139	main-captions	MSRvid	2012test	203	none	none	A woman is riding a motorized scooter down a road.	A man is riding a motor scooter.	2.2
5781	main-captions	MSRvid	2012test	194	none	none	Elephants are walking down a trail.	A herd of elephants are walking along a trail.	4.6
976	main-captions	MSRvid	2012train	709	none	none	A panda bear is laying down.	A baby panda relaxes on some logs.	3.333
1306	main-captions	images	2014	446	none	none	A close-up of a black train engine.	Close up of a white sheep with a black head.	0.0
328	main-captions	MSRvid	2012test	492	none	none	An airplane is flying in the air.	A South African Airways plane is flying in a blue sky.	3.4
6051	main-captions	images	2014	312	none	none	A kitchen with wood cabinets and dining table.	A kitchen with wooden cabinets and furniture.	4.4
1062	main-captions	images	2014	86	none	none	Two Eagles perched on a branch.	Two bald eagles perched on a branch.	3.8
