index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6035	main-captions	images	2014	220	none	none	Large silver locomotive engine in a shed.	The silver train is parked in a station.	2.6
1447	main-captions	images	2014	673	none	none	A couple holds a baby.	Couple with newborn baby.	4.2
6191	main-captions	images	2015	750	none	none	Two tan and white dogs and one tan dog racing down the beach near the water.	Lady in a pink Tinkerbell jacket stands next to the railing and looks out at the water.	0.2
6013	main-captions	images	2014	72	none	none	A red double decker bus on a crowded street.	A double decker bus on a city street.	4.2
1217	main-captions	images	2014	324	none	none	A cat reclines on an office chair.	A ginger cat sitting on an office chair.	3.8
1778	main-captions	images	2015	849	none	none	A little girl in a red shirt pulls a kite.	A girl in a red shirt takes a picture on a phone.	1.4
1836	main-captions	images	2015	1037	none	none	Two constructions workers sit on a beam taking a break.	The man is putting on his shirt near an elevator.	0.0
1890	main-captions	images	2015	1192	none	none	Little white dog wearing a leash jumping after a red ball.	A black and white dog returns a stick in the snow.	1.0
1765	main-captions	images	2015	807	none	none	A man riding a motorcycle while wearing a black uniform.	A white motorcycle is being ridden around a race track.	1.4
6155	main-captions	images	2015	416	none	none	Two people are walking by the ocean.	Two men in fleeces and hats looking at the camera.	0.4
